id,family_id,parent_id,name,bookkeeping,level,status,latitude,longitude,iso639P3code,description,markup_description,child_family_count,child_language_count,child_dialect_count,country_ids
nort2743,taik1256,tayy1238,Northern Tày,False,dialect,safe,,,,,,0,0,0,
nort2744,taik1256,buya1244,Northern Buyang,False,family,safe,,,,,,0,3,0,
nort2745,yuka1259,yuka1259,Northern Yukaghir,False,language,critically endangered,65.3874,151.318,ykg,,,0,0,0,RU
nort2746,yeni1252,yeni1252,Northern Yeniseian,False,family,safe,,,,,,0,2,0,
nort2747,hmon1336,east2369,Northern Qiandong Miao,False,language,safe,26.6338,108.162,hea,,,0,0,0,CN
nort2748,hmon1336,nucl1720,North Hmongic,False,family,safe,,,,,,0,2,0,
nort2749,hmon1336,huis1239,Northern Huishui Hmong,False,language,safe,26.3259,107.102,hmi,,,0,0,0,CN
nort2750,gily1242,gily1242,North Sakhalin Gilyak,False,dialect,safe,,,,,,0,0,0,
nort2751,worr1236,worr1236,Northern Worrorran,False,family,safe,,,,,,1,5,0,
nort2752,pama1250,core1260,Northern Thura-Yura,False,family,safe,,,,,,0,3,0,
nort2753,pama1250,warl1254,North-western Warlpiri,False,dialect,safe,,,,,,0,0,0,
nort2754,pama1250,nyan1301,Northern Coastal Nyangumarta,False,dialect,safe,,,,,,0,0,0,
nort2755,pama1250,ying1247,Northern Inggarda,False,dialect,safe,,,,,,0,0,0,
nort2756,pama1250,yara1253,Northern Sunraysia,False,language,extinct,-34.190056,142.273631,,,,0,0,3,AU
nort2757,pama1250,mari1445,Northern Maric,False,family,safe,,,,,,1,3,0,
nort2758,pama1250,pama1251,Northern Pama,False,family,safe,,,,,,8,16,7,
nort2759,pama1250,nort3256,Umpilaic,False,family,safe,,,,,,0,3,0,
nort2760,pama1250,yuin1242,Northern Inland Yuin,False,language,extinct,-34.85,149.1,,,,0,0,2,AU
nort2761,pama1250,yuin1242,Northern Costal Yuin,False,family,safe,,,,,,0,2,1,
nort2762,nyul1248,yawu1244,Northern Yawuru,False,dialect,safe,,,,,,0,0,0,
nort2763,atla1278,east2387,Northern Limba,False,dialect,safe,,,,,,0,0,0,
nort2765,atla1278,kiss1245,Northern Kissi,False,language,safe,8.7283,-10.4063,kqs,,,0,0,4,GN LR SL
nort2767,atla1278,biaa1238,Northern Bia,False,family,safe,,,,,,1,5,11,
nort2769,atla1278,chum1261,Northern Chumburung,False,dialect,safe,,,,,,0,0,0,
nort2770,atla1278,adam1254,North Fali,False,language,vulnerable,9.9249,13.6567,fll,,,0,0,3,CM
nort2772,atla1278,fani1244,Northern Fania,False,dialect,safe,,,,,,0,0,0,
nort2773,atla1278,mbum1257,Northern Mbum,False,family,safe,,,,,,3,7,8,
nort2774,atla1278,nucl1737,Northern Ngbandi,False,language,safe,3.56357,21.85251,ngb,,,0,0,0,CD CF
nort2775,atla1278,gbay1282,Northwest Gbaya,False,language,safe,5.9503,15.2569,gya,,,0,0,10,CF CG CM NG
nort2776,atla1278,bang1347,North Bangato,False,dialect,safe,,,,,,0,0,0,
nort2777,atla1278,cent2243,Northern Central Gur,False,family,safe,,,,,,35,39,79,
nort2778,atla1278,gour1243,Northern Gourmanchema,False,dialect,safe,,,,,,0,0,0,
nort2780,atla1278,nort3237,Northern Dagara,False,language,safe,11.0441,-3.0124,dgi,,,0,0,3,BF GH
nort2781,atla1278,hang1258,Northern Hanga,False,dialect,safe,,,,,,0,0,2,
nort2782,atla1278,grus1239,Northern Grusi,False,family,safe,,,,,,2,6,22,
nort2783,atla1278,lyel1241,Northern Lyélé,False,dialect,safe,,,,,,0,0,0,
nort2784,atla1278,nuni1253,Northern Nuni,False,language,safe,12.131,-2.98206,nuv,,,0,0,2,BF
nort2785,atla1278,nort2784,Northwestern Nuni,False,dialect,safe,,,,,,0,0,0,
nort2786,atla1278,nort2784,Northeastern Nuni,False,dialect,safe,,,,,,0,0,0,
nort2787,atla1278,tusi1238,Northern Toussian,False,language,vulnerable,11.133,-4.88274,tsp,,,0,0,4,BF
nort2790,atla1278,cent2027,North-South Central Delta Cross,False,family,safe,,,,,,4,7,18,
nort2795,atla1278,ngun1267,Zimbabwean Ndebele,False,language,safe,-20.2513,27.4096,nde,,,0,0,0,BW ZM ZW
nort2796,atla1278,song1300,North Binja,False,dialect,safe,,,,,,0,0,0,
nort2797,atla1278,kiku1240,Northern Gikuyu,False,dialect,safe,,,,,,0,0,0,
nort2798,atla1278,kamb1297,North Kitui,False,dialect,safe,,,,,,0,0,0,
nort2799,atla1278,mash1267,North Kwandu,False,dialect,safe,,,,,,0,0,0,
nort2801,atla1278,dibo1245,Northern Dibole,False,dialect,safe,,,,,,0,0,0,
nort2802,atla1278,bomi1238,Northern Bomitaba,False,dialect,safe,,,,,,0,0,0,
nort2803,atla1278,akoo1248,Northern Bakossi,False,dialect,safe,,,,,,0,0,0,
nort2804,atla1278,bube1242,North Bobe,False,dialect,safe,,,,,,0,0,0,
nort2805,atla1278,dugu1249,Northeast Duguri,False,dialect,safe,,,,,,0,0,0,
nort2806,atla1278,fefe1239,North Fe'Fe',False,dialect,safe,,,,,,0,0,5,
nort2807,atla1278,west2482,Northern Etung,False,dialect,safe,,,,,,0,0,0,
nort2808,atla1278,nugu1242,Northern Gunu,False,dialect,safe,,,,,,0,0,0,
nort2810,atla1278,nort3193,Northern Grebo,False,language,safe,5.17103,-8.1409,gbo,,,0,0,14,CI LR
nort2811,atla1278,nort2810,Northeastern Grebo,False,dialect,safe,,,,,,0,0,5,
nort2812,cent2225,avok1242,Northern Ogambi,False,dialect,safe,,,,,,0,0,0,
nort2813,nilo1247,turk1308,Northern Turkana,False,dialect,safe,,,,,,0,0,0,
nort2814,nilo1247,luob1235,Northern Lwoo,False,family,safe,,,,,,0,6,7,
nort2815,nilo1247,dink1262,Northeastern Dinka,False,language,safe,9.27995,31.8392,dip,,,0,0,7,SD
nort2816,nilo1247,dink1262,Northwestern Dinka,False,language,safe,9.81484,29.2998,diw,,,0,0,4,SD
nort2818,maba1274,nucl1440,Northern Masalit,False,dialect,safe,,,,,,0,0,0,
nort2819,mand1469,bobo1253,Northern Bobo Madaré,False,language,safe,12.4182,-4.47538,bbo,,,0,0,6,BF ML
nort2820,mand1469,seek1238,Northern Seeku,False,dialect,safe,,,,,,0,0,0,
nort2821,mand1469,kono1268,Northern Kono,False,dialect,safe,,,,,,0,0,0,
nort2822,song1307,song1307,Northwest Songhay,False,family,safe,,,,,,1,5,4,
nort2823,song1307,nort2822,Northern Songhay,False,family,safe,,,,,,0,4,2,
nort2824,dogo1299,dogo1299,North Plateau Dogon,False,family,safe,,,,,,2,5,3,
nort2825,yawa1259,nucl1454,North Yawa,False,dialect,safe,,,,,,0,0,0,
nort2827,aust1307,teng1267,Northern Kutai,False,dialect,safe,,,,,,0,0,0,
nort2828,aust1307,mana1300,North Moluccan Malay,False,language,safe,-0.86437,128.323,max,,,0,0,0,ID
nort2829,aust1307,mala1545,Northwest Sumatra-Barrier Islands,False,family,safe,,,,,,8,12,19,
nort2830,aust1307,ment1249,North Siberut,False,dialect,safe,,,,,,0,0,0,
nort2831,aust1307,toba1265,Northern Batak,False,family,safe,,,,,,0,3,2,
nort2832,aust1307,nucl1470,North and West Guadalcanal,False,family,safe,,,,,,0,3,10,
nort2833,aust1307,mala1542,Central-Northern Malaita,False,family,safe,,,,,,1,9,3,
nort2836,aust1307,nort3222,North Efate,False,language,safe,-17.5774,168.375,llp,,,0,0,6,VU
nort2837,aust1307,maee1241,North Small Nambas,False,dialect,safe,,,,,,0,0,0,
nort2838,aust1307,paam1238,North Paama,False,dialect,safe,,,,,,0,0,0,
nort2839,aust1307,ambr1240,North Ambrym,False,language,definitely endangered,-16.1741,168.14,mmg,,,0,0,2,VU
nort2842,aust1307,fiji1243,Northeast Viti Levu,False,dialect,safe,,,,,,0,0,0,
nort2843,aust1307,fiji1243,Northeast Vanua Levu,False,dialect,safe,,,,,,0,0,0,
nort2844,aust1307,tuva1244,North Tuvaluan,False,dialect,safe,,,,,,0,0,0,
nort2845,aust1307,marq1246,North Marquesan,False,language,definitely endangered,-8.89412,-140.108,mrq,,,0,0,4,PF
nort2846,aust1307,maor1246,North Auckland,False,dialect,safe,,,,,,0,0,0,
nort2847,aust1307,whit1270,North Tanna,False,language,safe,-19.3733,169.303,tnn,,,0,0,3,VU
nort2848,aust1307,nucl1744,North Papuan Mainland-D'Entrecasteaux linkage,False,family,safe,,,,,,11,34,82,
nort2849,aust1307,kaka1267,North Kakabai,False,dialect,safe,,,,,,0,0,0,
nort2850,aust1307,meke1243,North Mekeo,False,dialect,safe,,,,,,0,0,0,
nort2851,aust1307,meke1243,Northwest Mekeo,False,dialect,safe,,,,,,0,0,0,
nort2853,aust1307,mari1428,Northern Marik,False,dialect,safe,,,,,,0,0,0,
nort2855,aust1307,meng1267,North Coast Mengen,False,dialect,safe,,,,,,0,0,0,
nort2856,aust1307,mbul1263,Northern Mbula,False,dialect,safe,,,,,,0,0,0,
nort2857,aust1307,watu1246,North Watut,False,language,safe,-6.64084,146.218,una,,,0,0,0,PG
nort2858,aust1307,huon1245,North Huon Gulf linkage,False,family,safe,,,,,,0,3,0,
nort2859,aust1307,baba1274,North Babaric,False,family,safe,,,,,,0,3,0,
nort2860,aust1307,nort2859,North Babar,False,language,vulnerable,-7.84311,129.743,bcd,,,0,0,0,ID
nort2861,aust1307,west2538,North Central Tarangan,False,dialect,safe,,,,,,0,0,0,
nort2862,aust1307,dobe1238,Northern Dobel,False,dialect,safe,,,,,,0,0,0,
nort2863,aust1307,yamd1240,North Yamdena,False,dialect,safe,,,,,,0,0,0,
nort2864,aust1307,thre1238,Wemale,False,language,safe,-3.05143,128.839,weo,,,0,0,3,ID
nort2866,aust1307,alun1238,North Coastal Alune,False,dialect,safe,,,,,,0,0,0,
nort2867,aust1307,nuau1240,North Nuaulu,False,language,safe,-2.93154,129.277,nni,,,0,0,0,ID
nort2868,aust1307,ilea1237,North Ile Ape,False,dialect,safe,,,,,,0,0,0,
nort2869,aust1307,tetu1245,Northern Tetun,False,dialect,safe,,,,,,0,0,0,
nort2870,aust1307,lole1239,North Lole,False,dialect,safe,,,,,,0,0,0,
nort2871,aust1307,nort3174,Sangil-Sangir,False,family,safe,,,,,,0,2,7,
nort2872,aust1307,sang1336,North Tabukang,False,dialect,safe,,,,,,0,0,0,
nort2873,aust1307,mala1545,North Mangyan,False,family,safe,,,,,,0,3,6,
nort2875,aust1307,meso1254,Northern Alta,False,language,definitely endangered,15.6913,121.454,aqn,,,0,0,0,PH
nort2877,aust1307,maen1236,Northern Kankanay,False,language,safe,17.1057,120.786,xnn,,,0,0,0,PH
nort2880,aust1307,iban1267,North Ibanag,False,dialect,safe,,,,,,0,0,0,
nort2881,aust1307,kama1363,North Kamayo,False,dialect,safe,,,,,,0,0,0,
nort2882,aust1307,wara1300,Northern Samar,False,dialect,safe,,,,,,0,0,0,
nort2883,aust1307,biko1240,Northern Catanduanes Bicolano,False,language,safe,13.9032,124.27,cts,,,0,0,0,PH
nort2884,aust1307,mano1276,North Manobo,False,family,safe,,,,,,2,4,0,
nort2885,aust1307,east2769,Northern Subanen,False,language,safe,8.5232,123.588,stb,,,0,0,3,PH
nort2886,aust1307,mina1272,North Minahasan,False,family,safe,,,,,,1,4,13,
nort2887,aust1307,nort2886,Northeast Minahasan,False,family,safe,,,,,,0,3,10,
nort2888,aust1307,grea1283,North East Greater Barito,False,family,safe,,,,,,0,2,16,
nort2890,aust1307,tsim1259,Northern Betsimisaraka Malagasy,False,language,safe,-19.9184,48.812,bmm,,,0,0,0,MG
nort2891,aust1307,grea1283,North West Greater Barito,False,family,safe,,,,,,0,3,12,
nort2894,aust1307,sout2923,Northern South Sulawesi,False,family,safe,,,,,,4,16,43,
nort2895,aust1307,taee1237,Northeast Luwu,False,dialect,safe,,,,,,0,0,0,
nort2896,aust1307,mama1276,Northern Mamasa,False,dialect,safe,,,,,,0,0,0,
nort2897,aust1307,tomi1242,Northern Tomini,False,family,safe,,,,,,0,3,1,
nort2898,aust1307,kail1253,Northern Kaili-Pamona,False,family,safe,,,,,,3,10,14,
nort2899,aust1307,aust1307,Northwest Formosan,False,family,safe,,,,,,0,2,2,
nort2900,aust1307,east2493,Northern East Formosan,False,family,safe,,,,,,0,3,3,
nort2902,aust1307,bunu1267,North Bunun,False,dialect,safe,,,,,,0,0,2,
nort2903,bosa1245,beam1240,North Beami,False,dialect,safe,,,,,,0,0,0,
nort2904,sepi1257,hewa1241,North Hewa,False,dialect,safe,,,,,,0,0,0,
nort2905,nucl1708,komb1272,North Kombio,False,dialect,safe,,,,,,0,0,0,
nort2906,nucl1708,molm1235,North Aunalei,False,dialect,safe,,,,,,0,0,0,
nort2907,nucl1708,cent2238,Northern One,False,language,definitely endangered,-3.25535,142.006,onr,,,0,0,0,PG
nort2908,mair1253,nucl1594,Northeastern Mairasi,False,dialect,safe,,,,,,0,0,0,
nort2909,nucl1709,bina1279,North Binanderean,False,family,safe,,,,,,0,2,2,
nort2910,nucl1709,yaum1237,Northern Yau,False,dialect,safe,,,,,,0,0,0,
nort2911,nucl1709,nukk1240,North Nuk,False,dialect,safe,,,,,,0,0,0,
nort2912,nucl1709,naka1264,North Nakama,False,dialect,safe,,,,,,0,0,0,
nort2913,nucl1709,sele1250,North Selepet,False,dialect,safe,,,,,,0,0,0,
nort2914,nucl1709,timb1251,North Timbe,False,dialect,safe,,,,,,0,0,0,
nort2915,nucl1709,miga1241,North Migabac,False,dialect,safe,,,,,,0,0,0,
nort2916,nucl1709,lowl1259,North Muyu,False,language,definitely endangered,-5.55319,140.84,kti,,,0,0,2,ID
nort2917,nucl1709,asma1257,Momogo-Pupis-Irogo,False,language,safe,-4.89854,138.405,nks,,,0,0,0,ID
nort2918,nucl1709,awyu1264,North Awyu,False,language,safe,-5.93647,140.068,yir,,,0,0,0,ID
nort2919,nucl1709,awap1236,Northeast Awa,False,dialect,safe,,,,,,0,0,0,
nort2920,nucl1709,tair1260,North Tairora,False,language,safe,-6.51563,145.959,tbg,,,0,0,4,PG
nort2921,nucl1709,wahg1249,North Wahgi,False,language,safe,-5.75356,144.804,whg,,,0,0,1,PG
nort2922,nucl1709,fore1270,North Central Fore,False,dialect,safe,,,,,,0,0,0,
nort2923,,,North Halmahera,False,family,safe,,,,,,10,15,19,
nort2924,nort2923,nort2923,Northern North Halmahera,False,family,safe,,,,,,9,14,19,
nort2925,nort2923,modo1249,North Modole,False,dialect,safe,,,,,,0,0,0,
nort2926,piaw1238,haru1245,North Waibuk,False,dialect,safe,,,,,,0,0,0,
nort2927,sena1264,dera1245,North Kamberataro,False,dialect,safe,,,,,,0,0,0,
nort2928,goil1242,fuyu1242,North-South Udab,False,dialect,safe,,,,,,0,0,0,
nort2929,goil1242,fuyu1242,Northeast Fuyug,False,dialect,safe,,,,,,0,0,0,
nort2930,kiwa1251,kiwa1251,Northeast Kiwai,False,language,safe,-7.39215,144.667,kiw,,,0,0,4,PG
nort2931,lowe1437,amba1269,Northern Ambakich,False,dialect,safe,,,,,,0,0,0,
nort2932,kamu1264,aeky1238,North Awin,False,dialect,safe,,,,,,0,0,0,
nort2933,,,North Bougainville,False,family,safe,,,,,,1,4,3,
nort2934,japo1237,toho1244,Northern Tōhoku,False,dialect,safe,,,,,,0,0,6,
nort2935,japo1237,oshi1235,Northern Amami-Oshima,False,language,definitely endangered,28.2099,129.453,ryn,,,0,0,2,JP
nort2936,pauw1244,kark1258,North Central Yuri,False,dialect,safe,,,,,,0,0,0,
nort2937,yoku1255,vall1251,Northern Hill/Valley Yokuts,False,dialect,safe,,,,,,0,0,0,
nort2938,haid1248,haid1248,Northern Haida,False,language,critically endangered,54.004532,-132.079257,hdn,,,0,0,0,CA US
nort2939,mixe1284,midl1241,North Central Mixe,False,language,vulnerable,17.17947,-95.70318,neq,,,0,0,7,MX
nort2940,atha1245,atha1247,Northern Athabaskan,False,family,safe,,,,,,5,28,0,
nort2941,atha1245,tutc1236,Northern Tutchone,False,language,severely endangered,62.8235,-136.644,ttm,,,0,0,0,CA
nort2942,atha1245,slav1253,North Slavey,False,language,definitely endangered,63.2671,-123.641,scs,,,0,0,0,CA
nort2943,eski1264,inup1234,North Alaskan Inupiatun,False,language,severely endangered,69.582,-143.77,esi,,,0,0,4,CA US
nort2944,eski1264,nort2943,North Slope Inupiatun,False,dialect,safe,,,,,,0,0,0,
nort2945,eski1264,inup1234,Seward Alaska Inupiatun,False,language,severely endangered,64.77955,-161.80666,esk,,,0,0,2,US
nort2947,iroq1247,iroq1247,Northern Iroquoian,False,family,safe,,,,,,2,10,2,
nort2948,sali1255,inte1241,Northern Interior Salish,False,family,safe,,,,,,0,3,2,
nort2950,cadd1255,cadd1255,Northern Caddoan,False,family,safe,,,,,,2,4,4,
nort2951,maid1262,maid1262,Northwest Maidu,False,language,critically endangered,39.6721,-121.368,mjd,,,0,0,0,US
nort2952,maid1262,maid1262,Northeast Maidu,False,language,extinct,40.4102,-120.645,nmu,,,0,0,0,US
nort2953,utoa1244,utoa1244,Northern Uto-Aztecan,False,family,safe,,,,,,10,16,11,
nort2954,utoa1244,west2621,Northern Paiute,False,language,critically endangered,40.0799,-119.536,pao,,,0,0,3,US
nort2955,utoa1244,shos1248,Northern Shoshoni,False,dialect,safe,,,,,,0,0,0,
nort2956,utoa1244,tara1321,Northern Tarahumara,False,language,vulnerable,28.6077,-107.658,thh,,,0,0,0,MX
nort2957,utoa1244,cent2258,Northern Puebla Nahuatl,False,language,safe,20.1356,-97.9814,ncj,,,0,0,0,MX
nort2958,utoa1244,east2720,Northern Oaxaca Nahuatl,False,language,safe,18.1884,-96.9748,nhy,,,0,0,0,MX
nort2959,utoa1244,tepe1281,Northern Tepehuan,False,language,definitely endangered,26.4348,-107.379,ntp,,,0,0,0,MX
nort2960,algi1248,plai1258,Northern Alberta Cree,False,dialect,safe,,,,,,0,0,0,
nort2961,algi1248,nort3181,Northwestern Ojibwa,False,language,vulnerable,51.6192,-87.7862,ojb,,,0,0,5,CA
nort2962,algi1248,mikm1235,Northern Micmac,False,dialect,safe,,,,,,0,0,0,
nort2963,yana1271,yana1271,Northern Yana,False,dialect,safe,,,,,,0,0,0,
nort2964,waka1280,waka1280,Northern Wakashan,False,family,safe,,,,,,1,3,3,
nort2965,pomo1273,russ1266,Northern-Central Pomoan,False,family,safe,,,,,,0,2,5,
nort2966,pomo1273,nort2965,Northern Pomo,False,language,extinct,39.1084,-123.209,pej,,,0,0,2,US
nort2967,pomo1273,russ1266,Northeastern Russian River Pomo,False,language,extinct,39.2894,-122.509,pef,,,0,0,0,US
nort2968,miwo1274,sier1249,Northern Sierra Miwok,False,language,critically endangered,38.4179,-120.588,nsq,,,0,0,0,US
nort2969,miwo1274,nort3252,Northern Ohlone,False,language,extinct,37.436487,-121.827674,cst,,,0,0,5,US
nort2970,siou1252,ston1242,Alexis-Paul Stoney,False,dialect,safe,,,,,,0,0,0,
nort2971,leng1261,leng1262,Northern Lengua,False,dialect,safe,,,,,,0,0,0,
nort2972,choc1280,pana1309,Northern Emberá,False,language,vulnerable,7.12761,-77.574,emp,,,0,0,0,CO PA
nort2973,quec1387,colo1257,Northern Pastaza Quichua,False,language,vulnerable,-1.88573,-76.0389,qvz,,,0,0,1,EC PE
nort2975,quec1387,sout2991,Northwest Jujuy,False,dialect,safe,,,,,,0,0,0,
nort2976,quec1387,boli1262,North Bolivian Quechua,False,language,safe,-14.4014,-68.7894,qul,,,0,0,3,BO PE
nort2977,quec1387,areq1237,Northern Arequipa,False,dialect,safe,,,,,,0,0,0,
nort2978,quec1387,huam1248,Northern Dos de Mayo,False,dialect,safe,,,,,,0,0,0,
nort2979,quec1387,conc1245,Northern Conchucos Ancash Quechua,False,language,vulnerable,-8.97356,-77.4146,qxn,,,0,0,0,PE
nort2980,quec1387,yaru1256,North Junín Quechua,False,language,vulnerable,-11.2132,-75.8128,qvn,,,0,0,0,PE
nort2981,yano1268,nina1238,Northern Ninam,False,dialect,safe,,,,,,0,0,0,
nort2983,guai1249,toba1269,Northern Toba,False,dialect,safe,,,,,,0,0,0,
nort2984,otom1299,pame1260,Northern Pame,False,language,definitely endangered,22.0968,-99.6434,pmq,,,0,0,0,MX
nort2985,otom1299,west2824,Northern Tlaxiaco Mixtec,False,language,vulnerable,17.4806,-97.8349,xtn,,,0,0,2,MX
nort2986,otom1299,cent2266,Northwest Oaxaca Mixtec,False,language,vulnerable,17.8287,-98.0574,mxa,,,0,0,0,MX
nort2987,otom1299,core1259,Northern Core Zapotec,False,family,safe,,,,,,0,13,5,
nort2990,araw1281,araw1281,Northern Maipuran,False,family,safe,,,,,,21,41,19,
nort2994,aust1307,nort3219,Northern Roglai,False,language,vulnerable,12.1967,108.849,rog,,,0,0,0,VN
nort3000,chib1249,magd1236,Northern Magdalenic,False,family,safe,,,,,,3,5,0,
nort3046,afro1255,mofu1250,North Mofu,False,language,safe,10.6834,14.1117,mfk,,,0,0,2,CM
nort3047,afro1255,maro1246,North Giziga,False,language,safe,10.6755,14.219,gis,,,0,0,1,CM
nort3048,afro1255,lama1288,North Laamang,False,dialect,safe,,,,,,0,0,4,
nort3049,afro1255,budu1265,Northern Buduma,False,dialect,safe,,,,,,0,0,0,
nort3050,afro1255,haus1257,North Hausa,False,dialect,safe,,,,,,0,0,2,
nort3051,afro1255,soma1255,Northern Somali,False,dialect,safe,,,,,,0,0,0,
nort3052,afro1255,afar1241,Northern Afar,False,dialect,safe,,,,,,0,0,0,
nort3090,afro1255,soqo1240,Northern Soqotri,False,dialect,safe,,,,,,0,0,2,
nort3091,afro1255,nort3090,Northwest Central Soqotri,False,dialect,safe,,,,,,0,0,0,
nort3092,afro1255,nort3090,North Central Soqotri,False,dialect,safe,,,,,,0,0,0,
nort3096,afro1255,assy1241,Northern Group,False,dialect,safe,,,,,,0,0,8,
nort3097,afro1255,east2682,Northeastern varieties,False,dialect,safe,,,,,,0,0,2,
nort3098,afro1255,lish1246,Northern Cluster Lishán Didán,False,dialect,safe,,,,,,0,0,2,
nort3130,afro1255,east2690,North Levantine Bedawi Arabic,False,dialect,safe,,,,,,0,0,0,
nort3131,afro1255,east2690,Northeast Egyptian Bedawi Arabic,False,dialect,safe,,,,,,0,0,0,
nort3132,afro1255,egyp1253,North Delta Arabic,False,dialect,safe,,,,,,0,0,0,
nort3133,afro1255,suda1236,North Kordofan Arabic,False,dialect,safe,,,,,,0,0,0,
nort3135,afro1255,tuni1259,North-Western Tunisian,False,dialect,safe,,,,,,0,0,0,
nort3136,afro1255,hija1235,North Hijazi,False,dialect,safe,,,,,,0,0,0,
nort3137,afro1255,najd1235,North Najdi,False,dialect,safe,,,,,,0,0,0,
nort3138,afro1255,gulf1241,North Qatari Arabic,False,dialect,safe,,,,,,0,0,0,
nort3139,afro1255,leva1239,North Levantine Arabic,False,language,safe,34.1709,36.0468,apc,,,0,0,11,IL LB SY TR
nort3140,afro1255,nort3139,North Lebanese Arabic,False,dialect,safe,,,,,,0,0,0,
nort3141,afro1255,nort3139,North-Central Lebanese Arabic,False,dialect,safe,,,,,,0,0,0,
nort3142,afro1255,qelt1235,North Mesopotamian Arabic,False,language,safe,36.2986,42.0047,ayp,,,0,0,0,IQ JO SY TR
nort3144,book1242,book1242,Northwestern Tamang,True,language,safe,27.9087,85.1648,tmk,,,0,0,0,NP
nort3145,anga1289,nucl1763,Wojokesic,False,family,safe,,,,,,1,4,2,
nort3146,atla1278,atla1278,North-Central Atlantic,False,family,safe,,,,,,34,51,96,
nort3147,tung1282,tung1282,Northern Tungusic,False,family,safe,,,,,,1,4,19,
nort3148,atla1278,nort3146,North Atlantic,False,family,safe,,,,,,18,33,58,
nort3149,atla1278,volt1241,North Volta-Congo,False,family,safe,,,,,,176,255,418,
nort3150,aust1305,bahn1264,North Bahnaric,False,family,safe,,,,,,7,14,20,
nort3151,aust1305,mund1335,North Munda,False,family,safe,,,,,,6,14,15,
nort3152,indo1319,germ1287,Northwest Germanic,False,family,safe,,,,,,60,105,125,
nort3153,namb1299,namb1300,Northern Nambiquaran,False,family,safe,,,,,,1,4,0,
nort3154,pama1250,sout3135,North Coast Pama-Nyungan,False,family,safe,,,,,,4,6,5,
nort3155,sino1245,midd1354,Northern Chinese,False,family,safe,,,,,,2,8,37,
nort3156,afro1255,bium1280,North Biu-Mandara,False,family,safe,,,,,,26,50,97,
nort3157,afro1255,masa1323,North Masa,False,family,safe,,,,,,2,6,18,
nort3158,afro1255,cent2193,Northern-Eastern-Western Agaw,False,family,safe,,,,,,1,3,7,
nort3160,indo1319,nort3152,North Germanic,False,family,safe,,,,,,7,13,20,
nort3161,gong1255,omet1238,North-West Ometo,False,family,safe,,,,,,2,9,1,
nort3163,afro1255,nort3158,Northeastern Agaw,False,family,safe,,,,,,0,2,0,
nort3164,afro1255,west2720,Northern West Rift South Cushitic,False,family,safe,,,,,,1,3,1,
nort3165,afro1255,cent2236,Northwest Semitic,False,family,safe,,,,,,15,27,92,
nort3167,atla1278,bull1246,Northern Bullom,False,family,safe,,,,,,0,2,4,
nort3168,atla1278,bant1294,Northern Bantoid,False,family,safe,,,,,,17,24,42,
nort3169,atla1278,benu1248,Northern Benue-Congo Plateau,False,family,safe,,,,,,0,5,4,
nort3170,aust1307,mala1536,North and East Malayo-Sumbawan,False,family,safe,,,,,,33,74,105,
nort3171,aust1307,nort3253,North Sarawakan,False,family,safe,,,,,,15,22,53,
nort3172,aust1307,nort3253,Northeast Sabahan,False,family,safe,,,,,,0,2,3,
nort3174,aust1307,sang1335,Northern Sangiric,False,family,safe,,,,,,1,3,16,
nort3175,indo1319,west2793,North Sea Germanic,False,family,safe,,,,,,30,54,43,
nort3177,indo1319,cent2318,Northwestern Iranian,False,family,safe,,,,,,25,50,87,
nort3178,pama1250,ngay1241,Northern Ngayarda,False,family,safe,,,,,,0,2,0,
nort3179,sino1245,peri1260,Northeastern Kuki-Chin,False,family,safe,,,,,,3,12,22,
nort3180,taik1256,daic1237,Northern Daic,False,family,safe,,,zha,,,3,19,5,CN
nort3181,algi1248,nucl1723,Northwestern-Saulteaux Ojibwa,False,family,safe,,,,,,0,2,5,
nort3182,atla1278,edoi1239,North-Central Edoid,False,family,safe,,,,,,5,12,17,
nort3183,atla1278,edoi1239,Northwestern Edoid,False,family,safe,,,,,,4,8,25,
nort3184,atla1278,west2801,Northwestern Benue-Congo Plateau,False,family,safe,,,,,,3,13,8,
nort3185,aust1307,pala1354,Northern Palawanic,False,family,safe,,,,,,1,3,0,
nort3186,aust1307,muru1275,Northern Murutic,False,family,safe,,,,,,3,9,40,
nort3187,aust1307,nort3238,Northeastern Luzon,False,family,safe,,,,,,2,4,12,
nort3188,taik1256,gela1265,Northern Gelao,False,family,safe,,,,,,1,3,2,
nort3189,taik1256,nort3180,Northern Tai,False,family,safe,,,,,,1,16,5,
nort3190,afro1255,sout3162,Northwest South Bauchi,False,family,safe,,,,,,1,3,9,
nort3191,afro1255,arab1395,North African Arabic,False,family,safe,,,,,,1,11,28,
nort3192,atla1278,tivo1239,North Tivoid,False,family,safe,,,,,,0,4,3,
nort3193,atla1278,greb1256,North-Central Liberian Grebo,False,family,safe,,,,,,2,4,25,
nort3194,aust1307,timo1259,Northern Timoric A,False,family,safe,,,,,,5,9,29,
nort3195,aust1307,ocea1241,North and Central Vanuatu,False,family,safe,,,,,,49,105,75,
nort3196,aust1307,mala1537,North-Central Malagasic,False,family,safe,,,,,,6,8,9,
nort3197,indo1319,roma1330,Northwestern Romani,False,family,safe,,,,,,0,2,13,
nort3198,otom1299,mixt1427,Northeastern Alta Mixtec,False,family,safe,,,,,,0,3,0,
nort3199,otom1299,mixt1427,Northern Alta Mixtec,False,family,safe,,,,,,0,3,0,
